Date,Open,High,Low,Close,Volume
2010-01-04 00:00:00-05:00,15.560829144501684,15.624368969757269,15.493568318419097,15.555865287780762,78169752
2010-01-05 00:00:00-05:00,15.566537689423313,15.582918983435603,15.426553719798234,15.487361907958984,120067812
2010-01-06 00:00:00-05:00,15.533774571776659,15.533774571776659,15.049787227822211,15.096944808959961,158988852
2010-01-07 00:00:00-05:00,15.125239315201423,15.140131830238765,14.709506883676275,14.745494842529297,256315428
2010-01-08 00:00:00-05:00,14.693373982065,14.972597536172898,14.621643984302999,14.942070007324219,188783028
2010-01-11 00:00:00-05:00,15.002630629433716,15.002630629433716,14.744006886730208,14.91948413848877,288227484
2010-01-12 00:00:00-05:00,14.83360645975559,14.84626486135361,14.594094708320636,14.655648231506348,193937868
2010-01-13 00:00:00-05:00,14.308417395269844,14.603525659974146,14.24413413017102,14.571508407592773,259604136
2010-01-14 00:00:00-05:00,14.492334212416333,14.747979468040317,14.465280813516097,14.640012741088867,169434396
2010-01-15 00:00:00-05:00,14.726632667041752,14.732094044490792,14.346888167388919,14.395536422729492,217162620
2010-01-19 00:00:00-05:00,14.425320562231036,14.65415927752993,14.303454473577993,14.584663391113281,172495332
2010-01-20 00:00:00-05:00,14.543959529333844,14.543959529333844,14.27863625779834,14.405713081359863,129897972
2010-01-21 00:00:00-05:00,14.480917026040874,14.564807907577888,14.203182241803582,14.469499588012695,252055692
2010-01-22 00:00:00-05:00,14.010828212804944,14.162228682717405,13.275166285704259,13.651187896728516,271743984
2010-01-25 00:00:00-05:00,13.566301808870703,13.64796046243213,13.291297732927893,13.402739524841309,176619204
2010-01-26 00:00:00-05:00,13.352356139948576,13.641010832084872,13.310658987964695,13.462803840637207,174045780
2010-01-27 00:00:00-05:00,13.43425992696555,13.59261148273977,13.286333604429153,13.45486068725586,158417424
2010-01-28 00:00:00-05:00,13.514182064040149,13.576479978575424,13.169433327498774,13.261018753051758,129034836
2010-01-29 00:00:00-05:00,13.365261913381628,13.427311064471787,13.04558123647957,13.153051376342773,165454380
2010-02-01 00:00:00-05:00,13.26871313621268,13.298745984189614,13.16198831986633,13.229497909545898,89941968
2010-02-02 00:00:00-05:00,13.277648947794631,13.277648947794631,13.095222471099907,13.182340621948242,163684152
2010-02-03 00:00:00-05:00,13.121530983456614,13.454861326881579,13.110610120756004,13.423091888427734,119844036
2010-02-04 00:00:00-05:00,13.328279160910128,13.353098441703782,13.044339589290864,13.074620246887207,134972892
