Price,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Date,,,,,
2010-05-05,136.9837188720703,137.94630754506522,134.49764635792033,137.94630754506522,29067978
2010-05-06,136.86244201660156,138.33286288662342,135.06611190596942,136.1954590488946,17990027
2010-05-07,132.8832244873047,135.21770298998106,131.73114336118618,134.14141885090322,28132593
2010-05-10,139.78054809570312,140.6749221002203,134.7023021158001,134.8993768463053,24365786
2010-05-11,138.94677734375,141.5844307826691,137.64311510878483,139.76536690313904,22917191
2010-05-12,138.66635131835938,139.9776086608362,137.3551066977669,139.76538218600626,19398219
2010-05-13,140.52333068847656,141.58445037152293,139.6213745052275,139.76538624031704,16082291
2010-05-14,138.10545349121094,140.227705281135,137.18834567205462,140.227705281135,14222945
2010-05-17,136.59713745117188,137.17317154826736,133.86095322667478,136.12720385032802,18725272
2010-05-18,134.79324340820312,136.7714836075892,133.77759181997433,136.7714836075892,20063351
2010-05-19,124.97783660888672,134.00498070190153,124.00008343457874,133.39863023097064,67251569
2010-05-20,126.06925964355469,128.39615550072006,123.62108608372205,125.97072866619625,35100450
2010-05-21,126.5467758178711,127.19103744084363,122.3780690405787,123.23455712369159,24783665
2010-05-24,126.13748931884766,143.94923326198568,125.06120523840593,127.25925413341285,23350662
2010-05-25,122.68883514404297,124.47001345324527,121.62771549036174,124.47001345324527,24955590
2010-05-26,128.50985717773438,128.9646263214404,124.48516234172489,125.06877871421804,23904468
2010-05-27,129.88172912597656,131.12475880067868,126.31180357118893,128.09298158860173,32111810
2010-05-28,131.0868682861328,132.9438433911665,128.64628951747437,130.68516210654056,22395593
2010-05-31,131.62503051757812,132.55730292844532,129.97271217143884,131.08688208548668,20342899
2010-06-01,127.0242919921875,131.0944550689874,126.28908162263834,129.10106314282834,21329060
2010-06-02,127.6836929321289,128.83577398279382,124.75802865466927,128.04751335734247,18265478
2010-06-03,129.47244262695312,130.2228046991279,128.57806884515477,129.06315422394871,13719871
2010-06-04,131.2536163330078,131.67048696419155,129.47243834834575,129.47243834834575,16301560
2010-06-07,127.63067626953125,128.85097238086385,107.93163591607896,107.93163591607896,19093156
2010-06-08,123.92430114746094,128.04752767008927,123.2573054412704,127.18346996597981,25602786
2010-06-09,124.99298858642578,127.31988468366227,123.84848978324551,123.84848978324551,19901849
2010-06-10,127.53113555908203,128.3233560878946,125.21602772360376,126.56971967371017,19786860
2010-06-11,130.13853454589844,130.75385265624445,127.95417655528166,129.98471470063538,20875123
2010-06-14,131.31532287597656,132.1383074518391,129.73858879116003,131.52298934740867,15172569
2010-06-15,132.30751037597656,133.03819010620902,129.10788992792158,131.31531755725632,14494936
2010-06-16,134.86874389648438,135.3532989801005,132.299817039665,133.6765788261051,20689289
2010-06-17,135.96092224121094,137.19923971255315,130.13852831498374,135.06103423277295,64208595
2010-06-18,133.72271728515625,136.13781114173437,132.9151212601077,134.76874371745933,17517863
2010-06-21,138.41448974609375,139.98352957743103,134.69184305059204,135.19948079853998,28587960
2010-06-22,137.153076171875,139.3374338805751,136.6608269110345,137.98375486814518,18128176
2010-06-23,138.50680541992188,139.16826312185034,135.60714278490903,136.30705868099494,17704599
2010-06-24,136.24549865722656,138.752897449316,135.08409761445276,138.16835627332415,19182339
2010-06-25,131.76141357421875,135.66864397831984,130.99227566227376,135.36868561476211,20190291
2010-06-28,133.85348510742188,134.13037373445997,131.0615032685139,131.0615032685139,13951817
2010-06-29,130.49232482910156,133.85347203295254,129.46938101680252,133.85347203295254,18167385
2010-06-30,132.55364990234375,132.9612886548162,128.33107219415717,128.61565506277583,22055880
2010-07-01,129.43861389160156,131.83063826589887,128.68486440368156,131.43838799287175,18383568
2010-07-02,129.22323608398438,130.4077196948252,128.16951545659015,129.60012368776947,17940307
2010-07-05,129.307861328125,130.09238767870673,128.29259876783541,128.90790393356565,8028047
2010-07-06,132.1074981689453,132.5536078809055,128.97710051628746,129.13862744984593,12755105
2010-07-07,130.16928100585938,131.99984665125913,129.86932266562042,131.83062547958482,11463655
2010-07-08,132.6459197998047,133.18432147671928,131.5306711709761,131.98446225946006,9200433
2010-07-09,134.7379913330078,135.21485218850069,133.2150910455473,133.29200741830778,17697773
2010-07-12,137.43768310546875,137.67611355902065,134.7610756662017,136.1224620460199,22222106
2010-07-13,138.3606414794922,138.59907191171112,132.33058106060415,132.33058106060415,13894930
2010-07-14,137.09922790527344,140.66804112236528,136.31470169479724,138.90671071262184,14287663
2010-07-15,135.65325927734375,138.57599089097232,135.10716339273353,136.76081366453272,15469250
2010-07-16,138.814453125,139.2144105841488,136.29167830052617,136.29167830052617,16519811
2010-07-19,138.45294189453125,139.11441242553434,136.44548637127795,137.69149814458734,17190327
2010-07-20,136.42237854003906,139.3835679339684,135.83014324320544,138.45290324625756,8007180
2010-07-21,138.84519958496094,139.1990045861846,137.00695242250606,137.5222843950247,16133474
2010-07-22,139.78353881835938,139.98351103936474,136.32240567465507,138.29140264997707,15511622
2010-07-23,140.4219512939453,141.64488040036466,139.2759256562308,140.7526736476939,26262956
2010-07-26,141.01416015625,142.50628339612294,140.16810597218588,141.33720113903559,11298100
2010-07-27,142.16787719726562,142.67551490842592,138.1760363879072,140.79880971263006,22837809
2010-07-28,139.806640625,142.36787354200828,138.82983613177933,142.29097006920594,11353760
2010-07-29,142.86012268066406,143.3677604770242,138.49140641904305,138.75291953742126,27850388
2010-07-30,139.19903564453125,143.29086382043695,138.4452859761911,142.59864210262103,13123495
2010-08-02,144.52914428710938,144.89064349520172,140.1373588039246,140.2911786405227,35178759
2010-08-03,147.98255920410156,148.59787717841763,145.0598278730642,145.27518851858673,36030291
2010-08-04,149.09780883789062,149.67466863634579,147.22111675791956,148.1440872715431,24579956
2010-08-05,146.96734619140625,149.674717786591,146.54431897622845,149.674717786591,16833531
2010-08-06,146.10589599609375,148.13643427302307,144.99064717917074,146.90581088235322,19349913
2010-08-09,150.76687622070312,151.05915328483644,145.98282739922513,145.98282739922513,26036059
2010-08-10,152.12057495117188,153.05892121164635,148.69789935626542,150.31309167975726,32136478
2010-08-11,149.49778747558594,153.6742251265257,148.0902617601315,150.76686888524247,24126129
2010-08-12,148.1825408935547,151.9821034857648,147.21343083646647,148.29022122320475,27957517
2010-08-13,150.19769287109375,151.48985684916104,148.18254344699977,149.19781883255632,18807717
2010-08-16,147.2288360595703,150.9053173945461,146.6135179757347,150.29001222047455,17307295
2010-08-17,147.50575256347656,149.18247303504228,146.52125377104048,147.29039183891035,17407340
2010-08-18,148.8901824951172,150.29002707856233,146.30587985290293,147.98260017326533,18024050
2010-08-19,155.82785034179688,156.2739473157981,149.52858152177072,149.52858152177072,31322681
2010-08-20,152.9051055908203,155.35867123053177,152.53592500310188,154.6818250916539,13829926
2010-08-23,155.59706115722656,156.39696298030563,151.5206227643224,152.82816228671416,21478556
2010-08-24,154.08956909179688,157.5199388353513,153.5204033894804,154.75102670134115,20445177
2010-08-25,151.41294860839844,154.42029092356182,151.00529700661988,152.78971033597463,21110166
2010-08-26,151.297607421875,153.05893848258106,150.1515945541885,151.5206623646816,23825681
2010-08-27,147.28268432617188,152.28978844604075,146.63660221078064,152.28978844604075,15228587
2010-08-30,148.8901824951172,150.89763809333118,147.39036468899812,148.73636264127427,9860900
2010-08-31,150.397705078125,150.98224633311344,147.6749452454024,147.98259785804026,16651382
2010-09-01,153.0589141845703,154.24339796791114,150.80533409110961,150.80533409110961,23069332
2010-09-02,154.42796325683594,155.10480920760304,153.13581219428985,154.3202829258102,13626541
2010-09-03,153.9818878173828,155.35864965638254,152.93586123604481,154.44337317027063,10505940
2010-09-06,159.8965606689453,161.2117944613447,153.98187507730685,153.98187507730685,26211993
2010-09-07,159.76580810546875,161.38869444590196,158.92744807883815,159.98116877630724,20394539
2010-09-08,158.07373046875,160.1734780546294,157.48917627387135,158.45060526139778,14453131
2010-09-09,161.55023193359375,162.13478609918687,158.7659441562978,159.21973531077577,19452207
2010-09-13,168.90321350097656,169.77233758075496,162.30398714111138,162.90391681019005,27495979
2010-09-14,169.2339324951172,171.78748387536757,167.98023946357586,169.518515339537,21616595
2010-09-15,169.8107452392578,170.73371567238902,168.46474776675484,169.2877321030863,18293869
2010-09-16,169.75692749023438,172.9027139692779,168.74935922377327,169.210844518803,24753080
2010-09-17,171.3951873779297,172.5950464591235,169.9799676503922,169.9799676503922,17280802
2010-09-20,173.47958374023438,174.4025543830968,169.9799920984493,171.51826789671085,17251201
2010-09-21,173.38729858398438,174.2564356109178,169.98770558613046,173.51806159488405,26808430
2010-09-22,173.22581481933594,174.88715987351426,171.36449746846387,172.97199588290624,24402427
2010-09-23,169.2493133544922,176.59459453399543,166.18813726895357,172.90272485116725,11279944
2010-09-24,171.3798370361328,172.0566830879819,167.43414820165296,169.2108674740362,16652922
2010-09-27,171.53366088867188,173.9564492081804,170.74913453043575,171.9105356291028,16681098
2010-09-28,170.85682678222656,171.53367284612702,168.90321787955952,171.05681195028015,19714788
2010-09-29,169.5108184814453,171.8259393886427,168.54170830940873,171.53366232924444,13729534
2010-09-30,171.2029266357422,172.44124411548466,168.79552674098616,169.210859670775,21504956
2010-10-01,174.62559509277344,175.03324669677565,171.67209938502327,171.83362634671298,17485077
2010-10-04,177.8483123779297,179.97882373939558,175.51781585306742,175.51781585306742,17268410
2010-10-05,176.54847717285156,178.25596146721057,175.6332006291359,176.60231089435703,13780156
2010-10-06,176.77149963378906,178.932787760609,175.13323768246104,178.59437120918614,13735144
2010-10-07,174.99476623535156,177.05605501116796,174.11794811558707,176.74840247488052,12894359
2010-10-08,173.2411346435547,175.65622841931074,172.01819286417546,175.51778412877908,15274957
2010-10-11,174.22567749023438,176.2792726261044,172.84891554279605,173.82572004362567,12662463
2010-10-12,175.16400146484375,176.08697212563064,173.73340597745886,174.74866854041883,13894050
2010-10-13,178.24058532714844,179.17893161833396,174.77945142937838,175.16402042804557,23386759
2010-10-14,175.31787109375,179.85579606921883,172.94122178772864,179.20203257765607,15209738
2010-10-15,173.002685546875,175.82543079124594,171.9951173650728,175.517778256997,12092877
2010-10-18,171.69517517089844,172.90272867744417,168.29558246369683,172.28742350490484,31960313
2010-10-19,172.21820068359375,177.5791092682019,171.2875357992697,173.0565607555594,21956495
2010-10-20,171.3490753173828,173.525752037575,170.40303484022348,171.36446375707078,12450344
2010-10-21,173.76417541503906,174.1102861962889,169.68772368652884,172.44124731699438,20931966
2010-10-22,174.1102752685547,175.21014838975591,171.8413068742469,174.5948303318922,11809754
2010-10-25,175.68701171875,178.11749419862295,174.59483280115037,175.05631812363396,13466711
2010-10-26,174.00262451171875,175.8254834282893,173.36423659794812,175.67166356999653,12090254
2010-10-27,170.24920654296875,173.71803462653514,167.45723744763964,173.41807623264435,19789264
2010-10-28,167.52645874023438,171.99516102337404,165.8343500077068,171.44138373920578,50115582
2010-10-29,178.90200805664062,181.0556017747297,165.2113079008807,168.9493297153784,53175655
2010-11-01,189.51617431640625,191.36211577368832,182.44008691309966,182.47854510260677,52388754
2010-11-02,189.41616821289062,191.7774285049398,186.01656273317676,188.90083627369805,25181574
2010-11-03,190.53912353515625,193.0234398552247,189.66999947057425,191.5159279440883,17747581
2010-11-04,194.75399780273438,195.4462322448117,190.90061405983704,192.11584885098353,16242809
2010-11-08,193.100341796875,196.59223914303936,191.35439957867453,195.82310126075464,29505399
2010-11-09,195.23086547851562,196.5614747868132,192.00046830566237,192.43888386896677,19700472
2010-11-10,193.08497619628906,194.57709963351562,192.07739493268465,193.82335015041798,12210517
2010-11-11,190.3007049560547,194.57711629882627,189.53156696834844,193.51570122827619,12496528
2010-11-12,184.66285705566406,189.9622238384616,183.6475817616485,189.66995974480898,15188365
2010-11-15,188.16246032714844,190.26991464622327,184.18600792795024,184.6628816765631,23387001
2010-11-16,184.94747924804688,190.823707071791,183.6091756132493,189.5161674055243,21744272
2010-11-18,179.11740112304688,185.73969751754242,175.17940637059266,185.6704753569646,39112364
2010-11-19,176.70228576660156,179.97882273268402,175.4485927139182,179.50196185060952,17577142
2010-11-22,181.52481079101562,183.53994763079808,176.15620760546986,177.3483727534355,17846708
2010-11-23,177.97137451171875,180.8095088999172,173.51806068850877,180.2864955883459,20635851
2010-11-24,173.07191467285156,180.7325547440477,171.40288895665637,178.44051680640308,27031867
2010-11-25,171.7105712890625,178.0329090327555,169.61082389745079,174.74867782992098,41819998
2010-11-26,172.92581176757812,177.3022088702351,167.86486151648862,173.67186703193744,30729622
2010-11-29,177.56373596191406,178.94049785742106,174.34103257909163,174.74868423059357,20550194
2010-11-30,175.68701171875,177.93291039744045,173.46419569753013,176.91763494211835,32235126
2010-12-01,179.58656311035156,181.20944952458342,176.10234694348304,176.90226173147633,23061665
2010-12-02,183.23226928710938,184.9013080056876,181.5170910753169,181.82474363905158,21933323
2010-12-03,181.74014282226562,183.1630439735612,179.5173269454093,182.44005852480913,14783175
2010-12-06,177.0868377685547,183.85527125037953,175.8562017629844,182.97844019171418,21383741
2010-12-07,170.82606506347656,176.70229319843452,169.21087271659363,176.70229319843452,34666654
2010-12-08,169.8876953125,171.28752676505272,166.94188097724154,169.97998721022668,23239832
2010-12-09,162.79623413085938,172.3951086985525,160.7657089306617,169.83386308471262,46268178
2010-12-10,171.84127807617188,173.05652555014558,160.15035312386047,162.5962235975637,37551387
2010-12-13,172.34893798828125,173.29497833131222,167.08032169709097,173.21036774455405,20001096
2010-12-14,172.2105255126953,174.28720328376772,169.72619607977106,173.04119145721813,15565874
2010-12-15,165.93431091308594,170.54915103572355,164.7652156721953,169.51850009482862,26295830
2010-12-16,170.09536743164062,171.07986601257812,164.30373759457657,166.74960851833526,22559251
2010-12-20,169.21852111816406,172.11816975549635,167.37258013024785,169.1646745026397,17667639
2010-12-21,175.1101531982422,175.8254444276142,169.51849598267694,169.62617631447966,22757977
2010-12-22,174.09486389160156,176.13309581425383,172.3027694874743,176.13309581425383,14806913
2010-12-23,173.77183532714844,175.3639446065708,172.71810184260912,175.2101247951416,10596553
2010-12-24,172.00283813476562,173.50265576679394,171.056797731823,171.82593564105616,11189920
2010-12-27,173.1411590576172,174.7486699626707,172.01821614476714,172.01821614476714,8825591
2010-12-28,171.03375244140625,173.2104165566304,170.5491972600911,173.2104165566304,8497280
2010-12-29,173.7410888671875,174.1333520470778,170.61069055718775,171.51827278765177,12598855
2010-12-30,174.8794708251953,175.91781635593443,172.76433447532656,172.76433447532656,20579317
2010-12-31,176.14852905273438,176.62540290019405,174.59486453030345,174.84868344026052,10779400
2011-01-03,176.1100311279297,178.19440275192366,175.20244896109872,177.5175567813285,7588053
2011-01-04,169.83384704589844,176.77918343829694,168.91857065735613,176.2407946754578,22965195
2011-01-05,164.49603271484375,169.05702653214107,163.82688091513933,168.78013791292048,29191800
2011-01-06,162.0501708984375,165.89587363694636,161.09643620617481,165.24979154903025,26233795
2011-01-07,161.39637756347656,165.81123228270874,160.13497759107642,160.7502955954006,33983851
2011-01-10,155.98162841796875,162.88082513868864,154.61256097992762,160.6349266094373,35807255
2011-01-11,157.35838317871094,160.38879495239433,154.25105504147498,156.28927412680704,34005752
2011-01-12,164.5114288330078,165.2498028799275,157.57378531618983,158.56597826574938,37752814
2011-01-13,157.8275909423828,164.28837299177374,156.2893021250433,164.28837299177374,28324004
2011-01-14,155.24327087402344,162.1040101334448,154.59718881557635,158.4428913786755,24588250
2011-01-17,154.0049591064453,156.8892329085096,152.75126604023728,155.38172095921075,18208866
2011-01-18,155.58937072753906,157.51992254787677,153.84342852209767,155.36632874735974,19144675
2011-01-19,157.4045867919922,159.21207028451207,156.27394944528666,156.27394944528666,18071174
2011-01-20,161.60406494140625,164.0576172387252,154.8202421268633,156.7046416563799,19835882
2011-01-21,163.9114990234375,164.45759502031973,159.1274497068581,160.46575347302894,23706760
2011-01-24,166.73423767089844,167.9648610269044,163.0577431330878,163.82689402663596,47351716
2011-01-25,159.6581573486328,167.82642427689603,158.90439486105458,167.36493888385544,38448415
2011-01-27,156.03549194335938,161.51945650829285,154.82793841722247,161.05797116651928,33297764
2011-01-28,156.66616821289062,158.4736511921645,152.7897020991516,156.59694606477967,26788206
2011-01-31,157.1507568359375,158.44290818008824,152.52822163253924,153.6588588998332,21694667
2011-02-01,153.02816772460938,156.90463473044,152.28979367158286,156.7661904023579,25132965
2011-02-02,155.58168029785156,157.49683065832662,154.1587662726033,156.13545747102387,17083781
2011-02-03,157.98141479492188,159.6273840003274,154.32800296687012,155.36634826765894,16068459
2011-02-04,153.2127227783203,159.17356021368684,152.3205161991744,156.90459203894812,19283671
2011-02-07,150.55918884277344,153.05889325052908,149.8823429034037,151.52061758722178,18498540
2011-02-08,146.3750762939453,151.6744436601566,145.6443837049668,151.65906813235674,38561842
2011-02-09,147.22113037109375,151.65906797319948,144.56759312650055,146.29046555335202,36993066
2011-02-10,147.65184020996094,149.9438651816286,146.90577215204988,147.2595770904505,18715125
2011-02-11,153.9126739501953,155.05868671959698,147.8518490081803,147.8518490081803,22211942
2011-02-14,159.09669494628906,159.7273886740089,155.3817418376421,155.3817418376421,19183411
2011-02-15,162.16554260253906,164.00378979588058,159.0582139151933,159.0582139151933,26982532
2011-02-16,161.61175537109375,162.9961984356676,160.63493809693318,160.98104886307664,9236227
2011-02-17,162.59625244140625,164.59601355699522,159.38893785538764,161.1887267323468,21857841
2011-02-18,157.8583221435547,165.0574766833721,157.30454499734162,163.36536837237716,35232444
2011-02-21,159.61965942382812,160.2580471767958,154.766389149305,157.85832889423472,15063350
2011-02-22,157.9967803955078,158.90436255641453,156.15853341738728,157.93525246488164,14653699
2011-02-23,154.76641845703125,158.4121360622362,154.3049330914744,156.75079132818442,14496949
2011-02-24,146.34432983398438,154.44337393415998,145.16754024183524,154.3203051482244,43431096
2011-02-25,151.71292114257812,153.2973494737668,148.62867507803352,149.1209244059802,26761487
2011-02-28,149.34397888183594,154.82024941171858,147.9979809988134,153.48963996817125,36869228
2011-03-01,157.8583221435547,158.4428632523616,150.48995935459013,151.35140194626547,26361698
2011-03-03,156.8353729248047,159.3197018014801,153.220419957823,155.21248668047213,34432750
2011-03-04,156.34312438964844,160.97335273996714,155.58168077420518,158.442871450864,18568319
2011-03-07,155.389404296875,155.98163970943565,152.59742259793055,155.0202108728225,17101144
2011-03-08,156.9969024658203,157.6045263175777,154.61257237406238,156.13547265817985,15472270
2011-03-09,159.25047302246094,159.98116560896918,157.104573485232,158.39673748468044,17054807
2011-03-10,156.06625366210938,158.13523699590937,155.074060837085,158.13523699590937,10533066
2011-03-11,154.8894805908203,157.67376842658362,153.8511481587104,154.90486903119177,14535279
2011-03-14,156.7661590576172,157.1507279931485,154.74331535432609,154.88945387358535,10378098
2011-03-15,153.3050537109375,154.3587745939965,151.63601467285608,152.28979101942775,21340874
2011-03-16,158.05064392089844,159.04282386509064,154.13571913245113,154.13571913245113,22552920
2011-03-17,155.65089416503906,158.04291811610116,154.47410482488175,156.9045869564532,31400270
2011-03-18,154.22032165527344,157.21227584039536,153.8357526710243,155.9124303498756,11674993
2011-03-21,154.3818359375,155.80473718928357,153.36656047641554,155.35094608338127,10459223
2011-03-22,154.4664306640625,155.88934479838574,153.4127099466634,155.05098475589844,18005289
2011-03-23,160.11961364746094,160.54264077173568,153.7126788513849,154.08955357181193,28313109
2011-03-24,161.99632263183594,163.8191812543325,160.97336587271408,160.97336587271408,16644864
2011-03-25,167.841796875,168.7493791347481,162.92698500339748,164.7190797738372,21900758
2011-03-28,169.3339385986328,171.59521318173296,165.83435927694526,165.98049782616135,31802133
2011-03-29,169.13397216796875,170.74916466604054,168.13408495022605,169.21088855545145,19421473
2011-03-30,170.6106719970703,171.58748918573434,169.29545120084072,169.9799784540188,14285155
2011-03-31,171.70285034179688,173.5180275099193,168.8416467505438,171.08754523751858,39723216
2011-04-01,169.65696716308594,172.13360227723172,168.44173226561884,171.48752018403763,17402236
2011-04-04,172.16436767578125,173.35653283330157,170.0184678102917,170.0184678102917,16912005
2011-04-05,170.94142150878906,173.50265407814646,169.841548370799,173.01809900741253,14686804
2011-04-06,169.2877655029297,172.2104971779821,168.59553108662567,170.5645410903389,17832133
2011-04-07,169.82614135742188,171.42595782949402,168.2417133219976,169.21083626722958,15195235
2011-04-08,168.9493408203125,172.11819722141666,167.8802445644984,169.90307542829407,18281763
2011-04-11,169.3031463623047,170.50300561793418,166.9034278510457,166.9034278510457,17869494
2011-04-13,173.3411407470703,173.82569581982415,167.0880255676371,168.25712086346257,27268070
2011-04-15,169.4723663330078,175.2101494873388,168.941658861821,172.27972352204876,32808215
2011-04-18,166.76498413085938,171.87976796866243,166.37272096016906,169.53389607346259,32784537
